Datetime,hour_range,day,Volume,Open,High,Low,Close
2020-05-26 09:00,9,26,3407,107.739,107.784,107.658,107.673
2020-05-26 10:00,10,26,2697,107.674,107.692,107.643,107.648
2020-05-26 11:00,11,26,3744,107.646,107.651,107.462,107.471
2020-05-26 12:00,12,26,3740,107.470,107.490,107.402,107.448
2020-05-26 13:00,13,26,4890,107.450,107.660,107.445,107.623
2020-05-26 14:00,14,26,4854,107.620,107.648,107.557,107.582
2020-05-26 15:00,15,26,3879,107.581,107.692,107.560,107.634
2020-05-26 16:00,16,26,2285,107.634,107.664,107.541,107.564
2020-05-26 17:00,17,26,1674,107.563,107.614,107.538,107.596
2020-05-26 18:00,18,26,1591,107.598,107.624,107.527,107.531
2020-05-26 19:00,19,26,2328,107.530,107.554,107.472,107.474
2020-05-26 20:00,20,26,766,107.472,107.564,107.456,107.562
2020-05-26 21:00,21,26,450,107.577,107.596,107.532,107.546
2020-05-26 22:00,22,26,462,107.542,107.549,107.487,107.508
2020-05-26 23:00,23,26,745,107.506,107.522,107.468,107.498
2020-05-27 00:00,0,27,3585,107.496,107.544,107.365,107.535
2020-05-27 01:00,1,27,3044,107.534,107.618,107.479,107.501
2020-05-27 02:00,2,27,1878,107.500,107.541,107.439,107.506
2020-05-27 03:00,3,27,1514,107.508,107.532,107.463,107.524
2020-05-27 04:00,4,27,1465,107.526,107.568,107.462,107.469
2020-05-27 05:00,5,27,1564,107.471,107.543,107.462,107.524
2020-05-27 06:00,6,27,2025,107.523,107.577,107.510,107.550
2020-05-27 07:00,7,27,3089,107.550,107.565,107.476,107.526
2020-05-27 08:00,8,27,3350,107.526,107.604,107.496,107.603
2020-05-27 09:00,9,27,6473,107.604,107.733,107.603,107.661
2020-05-27 10:00,10,27,4237,107.662,107.732,107.647,107.718
2020-05-27 11:00,11,27,4016,107.719,107.831,107.712,107.812
2020-05-27 12:00,12,27,5797,107.814,107.912,107.808,107.890
2020-05-27 13:00,13,27,6946,107.891,107.947,107.721,107.767
2020-05-27 14:00,14,27,7433,107.768,107.846,107.686,107.838
2020-05-27 15:00,15,27,6622,107.836,107.871,107.766,107.798
2020-05-27 16:00,16,27,2881,107.798,107.800,107.702,107.742
2020-05-27 17:00,17,27,2729,107.743,107.743,107.650,107.678
2020-05-27 18:00,18,27,2559,107.676,107.740,107.655,107.704
2020-05-27 19:00,19,27,2043,107.702,107.764,107.690,107.763
2020-05-27 20:00,20,27,1010,107.762,107.808,107.714,107.722
2020-05-27 21:00,21,27,84,107.724,107.732,107.706,107.720
2020-05-27 22:00,22,27,468,107.724,107.780,107.715,107.761
2020-05-27 23:00,23,27,681,107.760,107.823,107.740,107.810
2020-05-28 00:00,0,28,3398,107.812,107.902,107.794,107.868
2020-05-28 01:00,1,28,2576,107.869,107.874,107.760,107.790
2020-05-28 02:00,2,28,1830,107.792,107.876,107.786,107.852
2020-05-28 03:00,3,28,1862,107.851,107.854,107.768,107.791
2020-05-28 04:00,4,28,2131,107.790,107.839,107.766,107.818
2020-05-28 05:00,5,28,2200,107.820,107.870,107.807,107.848
2020-05-28 06:00,6,28,2765,107.846,107.892,107.804,107.806
2020-05-28 07:00,7,28,4179,107.805,107.874,107.782,107.822
2020-05-28 08:00,8,28,3412,107.820,107.858,107.804,107.822
2020-05-28 09:00,9,28,4286,107.821,107.821,107.696,107.726
2020-05-28 10:00,10,28,2523,107.725,107.788,107.720,107.760
2020-05-28 11:00,11,28,2431,107.761,107.776,107.716,107.751
2020-05-28 12:00,12,28,4334,107.753,107.814,107.722,107.762
2020-05-28 13:00,13,28,5512,107.764,107.783,107.698,107.742
2020-05-28 14:00,14,28,6667,107.744,107.787,107.571,107.623
2020-05-28 15:00,15,28,4483,107.624,107.694,107.595,107.678
2020-05-28 16:00,16,28,3369,107.677,107.680,107.610,107.620
2020-05-28 17:00,17,28,2581,107.618,107.695,107.614,107.653
2020-05-28 18:00,18,28,2137,107.651,107.716,107.628,107.646
2020-05-28 19:00,19,28,3841,107.646,107.663,107.602,107.620
2020-05-28 20:00,20,28,1156,107.621,107.646,107.583,107.639
2020-05-28 21:00,21,28,55,107.648,107.681,107.610,107.626
2020-05-28 22:00,22,28,515,107.622,107.714,107.622,107.682
2020-05-28 23:00,23,28,958,107.684,107.718,107.636,107.643
2020-05-29 00:00,0,29,4164,107.644,107.672,107.430,107.484
2020-05-29 01:00,1,29,2965,107.486,107.516,107.407,107.420
2020-05-29 02:00,2,29,2008,107.421,107.444,107.385,107.402
2020-05-29 03:00,3,29,1305,107.400,107.414,107.377,107.394
2020-05-29 04:00,4,29,2963,107.393,107.393,107.099,107.142
2020-05-29 05:00,5,29,3201,107.140,107.230,107.084,107.112
2020-05-29 06:00,6,29,3764,107.114,107.238,107.101,107.146
2020-05-29 07:00,7,29,5236,107.147,107.230,107.090,107.204
2020-05-29 08:00,8,29,4202,107.206,107.316,107.160,107.230
2020-05-29 09:00,9,29,3975,107.232,107.254,107.194,107.200
2020-05-29 10:00,10,29,3448,107.200,107.228,107.126,107.213
2020-05-29 11:00,11,29,3382,107.214,107.252,107.135,107.148
2020-05-29 12:00,12,29,4375,107.147,107.213,107.086,107.172
2020-05-29 13:00,13,29,7447,107.170,107.602,107.170,107.542
2020-05-29 14:00,14,29,9112,107.544,107.758,107.463,107.651
2020-05-29 15:00,15,29,8189,107.652,107.816,107.652,107.767
2020-05-29 16:00,16,29,3825,107.766,107.851,107.760,107.806
2020-05-29 17:00,17,29,2239,107.807,107.890,107.794,107.852
2020-05-29 18:00,18,29,4170,107.850,107.890,107.748,107.804
2020-05-29 19:00,19,29,3086,107.805,107.843,107.758,107.838
2020-05-29 20:00,20,29,1340,107.840,107.894,107.757,107.821
2020-05-31 22:00,22,31,925,107.821,107.821,107.698,107.739
2020-05-31 23:00,23,31,1216,107.740,107.744,107.646,107.712
2020-06-01 00:00,0,1,3778,107.713,107.856,107.668,107.769
2020-06-01 01:00,1,1,4085,107.768,107.779,107.638,107.686
2020-06-01 02:00,2,1,2283,107.685,107.725,107.649,107.680
2020-06-01 03:00,3,1,1666,107.678,107.692,107.618,107.636
2020-06-01 04:00,4,1,1486,107.638,107.659,107.520,107.531
2020-06-01 05:00,5,1,1957,107.532,107.574,107.522,107.549
2020-06-01 06:00,6,1,2859,107.550,107.648,107.486,107.626
2020-06-01 07:00,7,1,3661,107.627,107.628,107.508,107.528
2020-06-01 08:00,8,1,5841,107.526,107.540,107.380,107.408
2020-06-01 09:00,9,1,4298,107.406,107.622,107.405,107.596
2020-06-01 10:00,10,1,3557,107.594,107.745,107.594,107.720
2020-06-01 11:00,11,1,2748,107.722,107.763,107.703,107.731
2020-06-01 12:00,12,1,3410,107.732,107.745,107.651,107.710
2020-06-01 13:00,13,1,3367,107.708,107.758,107.660,107.660
2020-06-01 14:00,14,1,5636,107.662,107.712,107.547,107.558
2020-06-01 15:00,15,1,3581,107.560,107.640,107.531,107.570
2020-06-01 16:00,16,1,2060,107.571,107.619,107.564,107.580
2020-06-01 17:00,17,1,1497,107.580,107.630,107.575,107.610
2020-06-01 18:00,18,1,1719,107.608,107.648,107.598,107.606
2020-06-01 19:00,19,1,1443,107.607,107.607,107.566,107.580
2020-06-01 20:00,20,1,1197,107.578,107.601,107.573,107.592
2020-06-01 21:00,21,1,266,107.577,107.682,107.569,107.667
2020-06-01 22:00,22,1,774,107.662,107.670,107.555,107.558
2020-06-01 23:00,23,1,1137,107.556,107.576,107.514,107.560
2020-06-02 00:00,0,2,2514,107.562,107.627,107.519,107.570
2020-06-02 01:00,1,2,2297,107.571,107.668,107.570,107.667
2020-06-02 02:00,2,2,1611,107.666,107.700,107.635,107.691
2020-06-02 03:00,3,2,1131,107.692,107.738,107.692,107.725
2020-06-02 04:00,4,2,1242,107.726,107.742,107.684,107.700
2020-06-02 05:00,5,2,1658,107.701,107.756,107.692,107.696
2020-06-02 06:00,6,2,2838,107.694,107.782,107.687,107.782
2020-06-02 07:00,7,2,3741,107.782,107.836,107.746,107.784
2020-06-02 08:00,8,2,4604,107.786,107.798,107.698,107.770
2020-06-02 09:00,9,2,4340,107.770,107.786,107.680,107.714
2020-06-02 10:00,10,2,3338,107.713,107.790,107.713,107.768
2020-06-02 11:00,11,2,3243,107.766,107.937,107.766,107.906
2020-06-02 12:00,12,2,9930,107.907,108.470,107.897,108.306
2020-06-02 13:00,13,2,6201,108.308,108.472,108.304,108.336
2020-06-02 14:00,14,2,8526,108.335,108.664,108.280,108.573
2020-06-02 15:00,15,2,5710,108.574,108.612,108.451,108.594
2020-06-02 16:00,16,2,4161,108.596,108.698,108.586,108.692
2020-06-02 17:00,17,2,2953,108.692,108.766,108.660,108.766
2020-06-02 18:00,18,2,2374,108.764,108.773,108.688,108.710
2020-06-02 19:00,19,2,2038,108.711,108.744,108.643,108.710
2020-06-02 20:00,20,2,967,108.708,108.722,108.658,108.680
2020-06-02 21:00,21,2,217,108.685,108.686,108.626,108.640
2020-06-02 22:00,22,2,613,108.642,108.678,108.580,108.617
2020-06-02 23:00,23,2,1908,108.616,108.838,108.616,108.831
2020-06-03 00:00,0,3,4442,108.832,108.852,108.676,108.700
2020-06-03 01:00,1,3,4894,108.700,108.700,108.424,108.466
2020-06-03 02:00,2,3,3393,108.467,108.543,108.427,108.542
2020-06-03 03:00,3,3,2136,108.543,108.661,108.538,108.583
2020-06-03 04:00,4,3,1912,108.582,108.601,108.508,108.516
2020-06-03 05:00,5,3,1641,108.514,108.591,108.472,108.587
2020-06-03 06:00,6,3,3352,108.588,108.740,108.569,108.683
2020-06-03 07:00,7,3,5288,108.684,108.786,108.602,108.742
2020-06-03 08:00,8,3,4541,108.741,108.796,108.700,108.793
2020-06-03 09:00,9,3,3563,108.794,108.802,108.707,108.767
2020-06-03 10:00,10,3,4370,108.766,108.822,108.710,108.712
2020-06-03 11:00,11,3,5342,108.710,108.742,108.482,108.588
2020-06-03 12:00,12,3,5527,108.590,108.666,108.499,108.652
2020-06-03 13:00,13,3,6031,108.654,108.742,108.618,108.682
2020-06-03 14:00,14,3,8420,108.684,108.872,108.668,108.798
2020-06-03 15:00,15,3,5080,108.798,108.984,108.797,108.884
2020-06-03 16:00,16,3,2926,108.882,108.942,108.860,108.906
2020-06-03 17:00,17,3,2148,108.908,108.930,108.860,108.891
2020-06-03 18:00,18,3,2064,108.892,108.962,108.890,108.935
2020-06-03 19:00,19,3,2308,108.936,108.952,108.899,108.909
2020-06-03 20:00,20,3,1083,108.908,108.950,108.888,108.904
2020-06-03 21:00,21,3,100,108.900,108.924,108.886,108.910
2020-06-03 22:00,22,3,358,108.906,108.996,108.902,108.982
2020-06-03 23:00,23,3,1220,108.981,109.041,108.962,109.002
2020-06-04 00:00,0,4,4103,109.004,109.004,108.804,108.902
2020-06-04 01:00,1,4,3183,108.903,108.970,108.872,108.922
2020-06-04 02:00,2,4,2584,108.921,108.936,108.835,108.839
2020-06-04 03:00,3,4,1440,108.838,108.924,108.838,108.914
2020-06-04 04:00,4,4,2558,108.916,109.054,108.914,109.024
2020-06-04 05:00,5,4,2278,109.025,109.104,109.022,109.043
2020-06-04 06:00,6,4,3590,109.044,109.150,109.036,109.044
2020-06-04 07:00,7,4,4302,109.046,109.103,109.006,109.070
2020-06-04 08:00,8,4,3860,109.071,109.164,109.057,109.060
2020-06-04 09:00,9,4,3649,109.059,109.076,108.918,108.953
2020-06-04 10:00,10,4,3013,108.954,108.970,108.869,108.926
2020-06-04 11:00,11,4,5513,108.928,108.950,108.832,108.895
2020-06-04 12:00,12,4,9009,108.894,108.930,108.618,108.722
2020-06-04 13:00,13,4,7792,108.721,108.862,108.670,108.698
2020-06-04 14:00,14,4,9394,108.698,109.034,108.682,109.002
2020-06-04 15:00,15,4,6133,109.004,109.091,108.936,109.000
2020-06-04 16:00,16,4,3900,109.002,109.010,108.863,108.966
2020-06-04 17:00,17,4,2926,108.968,109.076,108.914,109.065
2020-06-04 18:00,18,4,3845,109.066,109.140,109.058,109.136
2020-06-04 19:00,19,4,3189,109.138,109.181,109.056,109.176
2020-06-04 20:00,20,4,1268,109.174,109.198,109.150,109.157
2020-06-04 21:00,21,4,453,109.146,109.156,109.090,109.115
2020-06-04 22:00,22,4,526,109.118,109.198,109.112,109.152
2020-06-04 23:00,23,4,1284,109.154,109.209,109.119,109.146
2020-06-05 00:00,0,5,3129,109.145,109.237,109.044,109.056
2020-06-05 01:00,1,5,2190,109.054,109.128,109.041,109.108
2020-06-05 02:00,2,5,1899,109.110,109.146,109.064,109.117
2020-06-05 03:00,3,5,2045,109.116,109.226,109.116,109.212
2020-06-05 04:00,4,5,2131,109.210,109.226,109.091,109.151
2020-06-05 05:00,5,5,2271,109.150,109.318,109.119,109.280
2020-06-05 06:00,6,5,4013,109.282,109.380,109.234,109.338
2020-06-05 07:00,7,5,4765,109.336,109.428,109.288,109.372
2020-06-05 08:00,8,5,4271,109.373,109.415,109.169,109.244
2020-06-05 09:00,9,5,3628,109.246,109.313,109.229,109.266
2020-06-05 10:00,10,5,3476,109.264,109.296,109.218,109.256
2020-06-05 11:00,11,5,3188,109.254,109.292,109.228,109.232
2020-06-05 12:00,12,5,10464,109.230,109.676,109.166,109.583
2020-06-05 13:00,13,5,8416,109.582,109.701,109.564,109.692
2020-06-05 14:00,14,5,6692,109.694,109.850,109.691,109.744
2020-06-05 15:00,15,5,4968,109.742,109.773,109.640,109.685
2020-06-05 16:00,16,5,2767,109.686,109.762,109.668,109.755
2020-06-05 17:00,17,5,2190,109.754,109.758,109.668,109.684
2020-06-05 18:00,18,5,2451,109.685,109.686,109.604,109.610
2020-06-05 19:00,19,5,1592,109.608,109.657,109.578,109.644
2020-06-05 20:00,20,5,725,109.646,109.675,109.578,109.590
2020-06-07 21:00,21,7,255,109.585,109.625,109.576,109.612
2020-06-07 22:00,22,7,778,109.616,109.694,109.578,109.586
2020-06-07 23:00,23,7,1529,109.588,109.676,109.562,109.622
2020-06-08 00:00,0,8,4618,109.624,109.626,109.421,109.464
2020-06-08 01:00,1,8,3155,109.464,109.526,109.380,109.454
2020-06-08 02:00,2,8,1691,109.456,109.551,109.438,109.548
2020-06-08 03:00,3,8,1528,109.546,109.546,109.460,109.516
2020-06-08 04:00,4,8,1436,109.516,109.520,109.404,109.452
2020-06-08 05:00,5,8,1577,109.452,109.526,109.410,109.523
2020-06-08 06:00,6,8,3236,109.525,109.566,109.452,109.459
2020-06-08 07:00,7,8,3953,109.458,109.586,109.438,109.490
2020-06-08 08:00,8,8,3248,109.490,109.542,109.468,109.494
2020-06-08 09:00,9,8,3312,109.492,109.514,109.412,109.424
2020-06-08 10:00,10,8,4433,109.425,109.448,109.270,109.382
2020-06-08 11:00,11,8,3400,109.381,109.462,109.338,109.418
2020-06-08 12:00,12,8,2965,109.420,109.421,109.199,109.234
2020-06-08 13:00,13,8,5527,109.236,109.244,108.894,108.932
2020-06-08 14:00,14,8,7818,108.934,108.950,108.467,108.572
2020-06-08 15:00,15,8,4980,108.574,108.661,108.414,108.470
2020-06-08 16:00,16,8,4098,108.468,108.470,108.267,108.270
2020-06-08 17:00,17,8,3090,108.272,108.412,108.236,108.344
2020-06-08 18:00,18,8,1871,108.346,108.348,108.257,108.330
2020-06-08 19:00,19,8,1294,108.332,108.404,108.319,108.392
2020-06-08 20:00,20,8,925,108.391,108.448,108.342,108.430
2020-06-08 21:00,21,8,1544,108.440,108.458,108.351,108.420
2020-06-08 22:00,22,8,726,108.416,108.546,108.369,108.532
2020-06-08 23:00,23,8,1309,108.530,108.530,108.387,108.422
2020-06-09 00:00,0,9,4878,108.420,108.420,107.990,108.038
2020-06-09 01:00,1,9,4142,108.036,108.180,107.914,108.164
2020-06-09 02:00,2,9,1979,108.162,108.211,108.121,108.174
2020-06-09 03:00,3,9,1920,108.173,108.175,108.076,108.102
2020-06-09 04:00,4,9,2232,108.101,108.102,107.944,107.968
2020-06-09 05:00,5,9,2353,107.966,108.078,107.917,108.046
2020-06-09 06:00,6,9,4335,108.044,108.074,107.850,108.008
2020-06-09 07:00,7,9,6923,108.008,108.126,107.791,107.922
2020-06-09 08:00,8,9,6310,107.920,108.016,107.881,107.890
2020-06-09 09:00,9,9,4602,107.890,107.932,107.814,107.894
2020-06-09 10:00,10,9,4171,107.892,108.072,107.844,108.060
2020-06-09 11:00,11,9,4179,108.059,108.248,108.028,108.136
2020-06-09 12:00,12,9,5347,108.135,108.196,107.893,107.916
2020-06-09 13:00,13,9,6795,107.917,108.002,107.670,107.706
2020-06-09 14:00,14,9,7162,107.705,107.862,107.665,107.720
2020-06-09 15:00,15,9,5044,107.718,107.797,107.649,107.661
2020-06-09 16:00,16,9,2848,107.660,107.755,107.622,107.718
2020-06-09 17:00,17,9,2467,107.720,107.808,107.700,107.700
2020-06-09 18:00,18,9,2194,107.702,107.746,107.666,107.746
2020-06-09 19:00,19,9,1514,107.744,107.778,107.724,107.766
2020-06-09 20:00,20,9,707,107.765,107.790,107.729,107.755
2020-06-09 21:00,21,9,181,107.750,107.762,107.713,107.728
2020-06-09 22:00,22,9,471,107.724,107.822,107.724,107.820
2020-06-09 23:00,23,9,1615,107.822,107.859,107.734,107.799
2020-06-10 00:00,0,10,3540,107.798,107.874,107.745,107.781
2020-06-10 01:00,1,10,1960,107.782,107.792,107.678,107.778
2020-06-10 02:00,2,10,1581,107.777,107.788,107.661,107.670
2020-06-10 03:00,3,10,1743,107.671,107.700,107.616,107.688
2020-06-10 04:00,4,10,2446,107.686,107.686,107.526,107.550
2020-06-10 05:00,5,10,2926,107.551,107.568,107.389,107.472
2020-06-10 06:00,6,10,3899,107.474,107.505,107.338,107.364
2020-06-10 07:00,7,10,5314,107.363,107.454,107.288,107.349
2020-06-10 08:00,8,10,4327,107.350,107.370,107.282,107.316
2020-06-10 09:00,9,10,3547,107.315,107.386,107.275,107.366
2020-06-10 10:00,10,10,3345,107.368,107.408,107.322,107.362
2020-06-10 11:00,11,10,3664,107.363,107.364,107.261,107.362
2020-06-10 12:00,12,10,4183,107.360,107.452,107.313,107.340
2020-06-10 13:00,13,10,5603,107.341,107.364,107.250,107.269
2020-06-10 14:00,14,10,7795,107.270,107.368,107.163,107.264
2020-06-10 15:00,15,10,5377,107.263,107.292,107.180,107.248
2020-06-10 16:00,16,10,2792,107.250,107.303,107.197,107.226
2020-06-10 17:00,17,10,2400,107.225,107.274,107.217,107.248
2020-06-10 18:00,18,10,11351,107.252,107.470,106.987,107.140
2020-06-10 19:00,19,10,6661,107.138,107.334,107.050,107.127
2020-06-10 20:00,20,10,1324,107.128,107.188,107.117,107.122
2020-06-10 21:00,21,10,110,107.116,107.155,107.104,107.114
2020-06-10 22:00,22,10,1131,107.112,107.128,106.924,106.932
2020-06-10 23:00,23,10,2036,106.934,107.042,106.896,107.002
2020-06-11 00:00,0,11,3989,107.004,107.098,106.938,106.999
2020-06-11 01:00,1,11,2666,106.998,107.045,106.913,106.929
2020-06-11 02:00,2,11,2147,106.928,107.012,106.924,106.940
2020-06-11 03:00,3,11,2850,106.939,106.998,106.898,106.982
2020-06-11 04:00,4,11,3115,106.980,107.130,106.898,107.084
2020-06-11 05:00,5,11,3675,107.083,107.236,107.080,107.152
2020-06-11 06:00,6,11,3972,107.151,107.176,107.004,107.020
2020-06-11 07:00,7,11,5111,107.019,107.020,106.909,106.942
2020-06-11 08:00,8,11,5655,106.944,107.048,106.797,106.828
2020-06-11 09:00,9,11,4415,106.829,107.002,106.806,106.949
2020-06-11 10:00,10,11,3104,106.948,107.040,106.923,107.035
2020-06-11 11:00,11,11,4455,107.034,107.139,107.004,107.084
2020-06-11 12:00,12,11,5712,107.085,107.100,106.837,106.860
2020-06-11 13:00,13,11,7213,106.860,106.977,106.784,106.820
2020-06-11 14:00,14,11,8041,106.821,106.836,106.596,106.660
2020-06-11 15:00,15,11,7964,106.661,106.716,106.573,106.675
2020-06-11 16:00,16,11,5729,106.677,106.704,106.600,106.677
2020-06-11 17:00,17,11,6140,106.676,106.885,106.676,106.842
2020-06-11 18:00,18,11,5025,106.843,106.888,106.800,106.804
2020-06-11 19:00,19,11,4130,106.805,106.904,106.804,106.896
2020-06-11 20:00,20,11,1261,106.894,106.920,106.846,106.865
2020-06-11 21:00,21,11,152,106.880,106.885,106.808,106.820
2020-06-11 22:00,22,11,1334,106.818,106.838,106.695,106.792
2020-06-11 23:00,23,11,2150,106.794,106.848,106.737,106.806
2020-06-12 00:00,0,12,5792,106.807,106.846,106.587,106.669
2020-06-12 01:00,1,12,5240,106.670,106.848,106.630,106.838
2020-06-12 02:00,2,12,3876,106.836,106.869,106.790,106.842
2020-06-12 03:00,3,12,4066,106.844,107.118,106.780,107.068
2020-06-12 04:00,4,12,4611,107.070,107.275,107.066,107.142
2020-06-12 05:00,5,12,3732,107.144,107.333,107.099,107.248
2020-06-12 06:00,6,12,4960,107.250,107.266,107.102,107.132
2020-06-12 07:00,7,12,6421,107.131,107.242,107.064,107.206
